azi,incl,md,tvd,dispns,dispew,Well,neg_tvd
0.0,0.0,0.0,0.0,0.0,0.0,F-7,-0.0
0.0,0.0,145.899993896484,145.899993896484,0.0,0.0,F-7,-145.899993896484
4.78935806457116,0.00401425735262372,160.0,159.999962131498,0.00217611256679503,-0.0282167005182392,F-7,-159.999962131498
4.76090911254096,0.00453785588898181,170.0,169.999870606391,0.00481990329520846,-0.0708910096674693,F-7,-169.999870606391
4.57520635708753,0.00523598796432413,180.0,179.999751674367,0.00234019169882226,-0.119487380586474,F-7,-179.999751674367
4.67172304342272,0.00383972433378814,190.0,189.999648057494,-0.00202048441767585,-0.164603957100617,F-7,-189.999648057494
4.54396481433813,0.00558505348184664,199.0,198.999547247796,-0.00693590220576999,-0.206645388198819,F-7,-198.999547247796
3.95805765658038,0.00541052072308538,208.0,207.999418781121,-0.0278218913822924,-0.249164954826443,F-7,-207.999418781121
4.27186778153733,0.00698131711238262,218.0,217.999228880932,-0.0612319125364835,-0.300452699758729,F-7,-217.999228880932
4.36210127191236,0.00436332313022056,229.0,228.999049003598,-0.0858402160039975,-0.35772477990468,F-7,-228.999049003598
4.00291274619078,0.00802851470524744,240.0,239.998835804023,-0.122840748634318,-0.413767318408246,F-7,-239.998835804023
5.30737165875921,0.00418879011138498,250.0,249.998684379979,-0.137251948754337,-0.461568399383896,F-7,-249.998684379979
5.82939970197466,0.00383972433378814,259.0,258.998615033478,-0.111156891578474,-0.48475326734653,F-7,-258.998615033478
1.10584062477574,0.00104719752784624,270.0,269.998585910954,-0.0895932410280106,-0.488862827963658,F-7,-269.998585910954
0.251501942562752,0.00541052072308538,280.0,279.99852909229,-0.0610440640780426,-0.477450415184233,F-7,-279.99852909229
0.747175476787418,0.00575958676075654,289.0,288.998394304764,-0.0184490481830084,-0.453778298887797,F-7,-288.998394304764
4.74938987556132,0.00383972433378814,296.0,295.998355223774,-0.00316334872858417,-0.453509041014228,F-7,-295.998355223774
5.17367937413339,0.00453785588898181,305.0,304.998278401713,0.00656498518969095,-0.48906187296266,F-7,-304.998278401713
4.32091175722654,0.00418879011138498,317.0,316.998177114578,0.00909437599219616,-0.536674457248823,F-7,-316.998177114578
4.90210618511904,0.00767944866757629,349.630004882813,349.62761964327,0.00664612699439902,-0.722885579739357,F-7,-349.62761964327
5.24296896674658,0.00733038262990513,359.369995117188,359.367340790371,0.0317634936471379,-0.790403647135105,F-7,-359.367340790371
5.2867769014163,0.00680678383347271,368.260009765625,368.257133314902,0.0646904532190003,-0.843907847068642,F-7,-368.257133314902
4.73664931290569,0.0104719759286483,387.940002441406,387.93641502714,0.10358083162281,-1.00315018732145,F-7,-387.93641502714
5.05970939527731,0.00698131711238262,408.579986572266,408.575615781474,0.130725568278521,-1.178931928794,F-7,-408.575615781474
4.58131458336407,0.010995574204932,437.440002441406,437.434487899788,0.144278148170527,-1.43095894430523,F-7,-437.434487899788
4.60417835395584,0.0101229093708284,465.089996337891,465.082939613532,0.109296242558358,-1.72079398329819,F-7,-465.082939613532
4.765621309774,0.03857177713694,489.119995117188,489.105026561815,0.120813837967837,-2.30441579122027,F-7,-489.105026561815
4.88814376415522,0.0443313623372506,516.0,515.961961924092,0.252535198836498,-3.40840618800254,F-7,-515.961961924092
4.61953733659537,0.0504400172162729,545.919982910156,545.848712539354,0.298524924281213,-4.81220881827835,F-7,-545.848712539354
4.68394002860801,0.0659734452295921,569.260009765625,569.149004783711,0.22208482711196,-6.16713047871551,F-7,-569.149004783711
4.59213553950586,0.0914552488146812,609.630004882813,609.393080526666,-0.0369299329846091,-9.3276231650989,F-7,-609.393080526666
4.52790755086074,0.128805300801482,650.559997558594,650.072910051674,-0.743433530284389,-13.7677948105577,F-7,-650.072910051674
4.56490844578386,0.157777763722985,690.340026855469,689.44396027722,-1.67139294194,-19.3709807685938,F-7,-689.44396027722
4.54204467519208,0.147654855392454,730.150024414063,728.790501217932,-2.62741247906097,-25.3506562475968,F-7,-728.790501217932
4.4835765713529,0.166329873063476,770.780029296875,768.920533095858,-3.89700859324552,-31.5721139097062,F-7,-768.920533095858
4.50713809015032,0.1626646809683,809.780029296875,807.394090642695,-5.27294218291113,-37.8081853609089,F-7,-807.394090642695
4.53331802893164,0.160919361703066,851.549987792969,848.618597560135,-6.55832750042922,-44.4122915253716,F-7,-848.618597560135
4.60923995792392,0.15009832233749,890.690002441406,887.28655986494,-7.41816916276704,-50.4087520710749,F-7,-887.28655986494
4.56892289481126,0.144862331252274,962.409973144531,958.22809893514,-8.71043836324307,-60.8660692425072,F-7,-958.22809893514
4.58777221637564,0.148876580542593,1005.40997314453,1000.76516169368,-9.55056336090051,-67.1021599060392,F-7,-1000.76516169368
4.59824429841461,0.151145510567679,1043.9599609375,1038.88221064769,-10.2364799076423,-72.8223623072697,F-7,-1038.88221064769
4.59824429841461,0.151145510567679,1083.0,1077.47716383976,-10.9059988397976,-78.6623950557126,F-7,-1077.47716383976
