azi,incl,md,tvd,dispns,dispew,Well,neg_tvd
0.0,0.0,0.0,0.0,0.0,0.0,F-14,-0.0
0.0,0.0,145.899993896484,145.899993896484,0.0,0.0,F-14,-145.899993896484
0.0945968467947622,0.00314159277859448,155.089996337891,155.089981220949,0.0143710699409874,0.00136352753413607,F-14,-155.089981220949
0.659385370133642,0.00575958676075654,195.440002441406,195.439595077765,0.169309503629925,0.0785375175852996,F-14,-195.439595077765
1.01613071187105,0.0106465086874095,235.800003051758,235.798223592277,0.374321647704972,0.332375545163661,F-14,-235.798223592277
1.09083078255514,0.0270526025751296,276.200012207031,276.19060818526,0.739888422741262,0.999863431048733,F-14,-276.19060818526
1.16989417636945,0.0270526025751296,316.600006103516,316.575835135076,1.20541661487409,1.98759456681054,F-14,-316.575835135076
1.25000485828248,0.0331612553735573,356.899993896484,356.857516485121,1.62877722055241,3.12342054573864,F-14,-356.857516485121
1.53972948749752,0.0630063841694616,397.299987792969,397.20990356073,1.87948579034528,5.03043164337241,F-14,-397.20990356073
1.45944436853307,0.075223689766317,437.700012207031,437.513324909413,2.08768890936401,7.81043231182724,F-14,-437.513324909413
1.2100368024307,0.0698131700835289,478.0,477.708429538265,2.75213663726645,10.6305777578051,F-14,-477.708429538265
0.878075170694035,0.0588175937980023,518.400024414063,518.026227381835,4.00791411471262,12.8628025687149,F-14,-518.026227381835
0.469493562153829,0.0375245805843725,558.700012207031,558.279924730908,5.43861482501488,14.1163813917985,F-14,-558.279924730908
0.253247278472743,0.013788101466004,599.099975585938,598.665725241313,6.38410848609754,14.5290452812992,F-14,-598.665725241313
1.2679817282737,0.00453785588898181,639.5,639.064108545793,6.68107471036173,14.6863216056839,F-14,-639.064108545793
1.31126581915698,0.00453785588898181,679.799987792969,679.363681537598,6.73180738617879,14.8619740085639,F-14,-679.363681537598
1.35542276108758,0.00471238916789171,720.200012207031,719.763273927723,6.77567421082989,15.0435594068983,F-14,-719.763273927723
1.49469996083571,0.00506145468541422,760.5,760.062781846055,6.80372052971979,15.2380126138586,F-14,-760.062781846055
1.8750072208447,0.00610865227827905,800.900024414063,800.462189194783,6.77453166659657,15.4576861196083,F-14,-800.462189194783
2.79636654900104,0.0082030474640087,841.299987792969,840.861244188675,6.58164639817263,15.6314891460742,F-14,-840.861244188675
2.80299888538013,0.00837758022276995,881.700012207031,881.259880236818,6.26610596741754,15.7437735560969,F-14,-881.259880236818
2.9373891845277,0.00610865227827905,922.0,921.558805365692,5.98635286438415,15.824805229601,F-14,-921.558805365692
2.84907556698261,0.00453785588898181,962.400024414063,961.958253946647,5.77775189222533,15.8762606444543,F-14,-961.958253946647
2.85378776421565,0.00383972433378814,1002.79998779297,1002.35786207882,5.61560941357944,15.9247091376299,F-14,-1002.35786207882
2.97700823311861,0.00401425735262372,1043.19995117188,1042.75751468464,5.46124549782024,15.9600106152016,F-14,-1042.75751468464
3.76624587590209,0.00453785588898181,1083.5,1083.05723078496,5.3072801921169,15.9197891554345,F-14,-1083.05723078496
3.68857877744738,0.00453785588898181,1123.90002441406,1123.45683965631,5.15463490517077,15.8185062413197,F-14,-1123.45683965631
3.38017913056133,0.00349065855619131,1164.19995117188,1163.75644489087,5.00819455360802,15.7543256847902,F-14,-1163.75644489087
3.10284632305715,0.00331612553735573,1204.59997558594,1204.15623825376,4.87274533387115,15.740256613856,F-14,-1204.15623825376
