azi,incl,md,tvd,dispns,dispew,Well,neg_tvd
0.0,0.0,0.0,0.0,0.0,0.0,F-12,-0.0
0.0,0.0,145.899993896484,145.899993896484,0.0,0.0,F-12,-145.899993896484
2.90091186707492,0.00209439505569249,174.0,173.999979456602,-0.0285780618419118,0.00701415318296816,F-12,-173.999979456602
2.78886149473268,0.00139626337046166,204.0,203.999933246462,-0.0787429142891628,0.021737908052476,F-12,-203.999933246462
1.97693438525079,0.00261799398216206,234.0,233.999876652791,-0.113911536497539,0.0650486548131914,F-12,-233.999876652791
1.64322751747267,0.00436332313022056,264.0,263.999693225607,-0.134162124497558,0.166402116346646,F-12,-263.999693225607
1.46206225588476,0.00593411951951779,294.0,293.999294620988,-0.12923907714649,0.320165783786796,F-12,-293.999294620988
1.42261791066137,0.00628318555718895,324.0,323.998734880888,-0.105665234041383,0.50186575060202,F-12,-323.998734880888
1.38509330510986,0.00802851470524744,354.0,353.997963161228,-0.069515643185545,0.713436073405237,F-12,-353.997963161228
1.16797430353951,0.0113446397224545,384.0,383.996552671442,0.0194274868517003,0.988337908953033,F-12,-383.996552671442
0.678234958014128,0.0190240894303281,414.0,413.993147376207,0.308330061336658,1.32391706304415,F-12,-413.993147376207
0.483979793614581,0.0507890827337954,444.0,443.973702488599,1.20464985799925,1.85732829032359,F-12,-443.973702488599
0.453960142462888,0.0846484670618031,474.0,473.903521167552,3.01863694467378,2.76789598124642,F-12,-473.903521167552
0.487645002354513,0.113271864465784,504.0,503.75575216964,5.65640656763947,4.11853162279143,F-12,-503.75575216964
0.530929159816818,0.13421582048427,534.0,533.525883215159,8.88523711263175,5.92931256156587,F-12,-533.525883215159
0.559028938138569,0.12130037969118,564.0,563.281208957304,12.1549107853089,7.90829074404324,F-12,-563.281208957304
0.524645963856656,0.0966912398998973,594.0,593.102465817316,14.9471391451807,9.59637976683256,F-12,-593.102465817316
0.31014501608556,0.0855211350167986,624.0,622.978832611874,17.4207080300011,10.7128287698577,F-12,-622.978832611874
0.00663225107471146,0.0886627246745011,654.0,652.866839341857,19.9691512327093,11.112695525758,F-12,-652.866839341857
5.84109364232183,0.103847087170298,684.0,682.732208797736,22.7032050657765,10.4561545270167,F-12,-682.732208797736
5.58819507150434,0.111526536878171,714.0,712.560181320532,25.3910239962982,8.72173451562419,F-12,-712.560181320532
5.30126289985046,0.11868239247095,744.0,742.364278001231,27.6599293122748,6.1755154834991,F-12,-742.364278001231
5.03003911757114,0.147305781552553,774.0,772.101492135723,29.3343271833592,2.60651935419102,F-12,-772.101492135723
4.85986951549254,0.19442968467474,804.0,801.66390407653,30.4481141018931,-2.3528441041505,F-12,-801.66390407653
4.75148418544267,0.229336269716505,834.0,830.992775079098,31.0073407099338,-8.62775799563621,F-12,-830.992775079098
4.64711383705241,0.258483269557959,864.0,860.10531504884,30.8905043277348,-15.8620661578555,F-12,-860.10531504884
4.60836750635076,0.261624850893283,893.0,888.130441592727,30.2593116552204,-23.2908097196677,F-12,-888.130441592727
4.59248494624089,0.253247278472743,903.0,897.800885876159,29.9751765757931,-25.8208400611331,F-12,-897.800885876159
4.5736350920443,0.245742357362441,913.0,907.491253444609,29.6570882938791,-28.2692980235243,F-12,-907.491253444609
