azi,incl,md,tvd,dispns,dispew,Well,neg_tvd
0.0,0.0,0.0,0.0,4.65,-0.93,F-11,-0.0
0.0,0.0,145.9,145.9,4.65,-0.93,F-11,-145.9
4.06644272031415,0.00366519131495256,147.699996948242,147.699992918164,4.64801435560033,-0.932634082996628,F-11,-147.699992918164
4.30607635205735,0.00506145468541422,167.699996948242,167.699802674954,4.6059475749867,-1.00839524261441,F-11,-167.699802674954
3.73622645777699,0.00349065855619131,180.0,179.999697734842,4.57586237318444,-1.04901501811827,F-11,-179.999697734842
3.69049865027732,0.00593411951951779,193.0,192.99955020507,4.52416240689397,-1.08185053794088,F-11,-192.99955020507
4.08319773199717,0.00453785588898181,202.0,201.999429178839,4.48936469288912,-1.11229302932129,F-11,-201.999429178839
3.1688197474808,0.00366519131495256,208.0,207.999385002772,4.47036176162526,-1.12359896438784,F-11,-207.999385002772
3.41368948415935,0.00436332313022056,218.0,217.999305023606,4.43102872907166,-1.12996109915564,F-11,-217.999305023606
3.53411720255344,0.00837758041002347,228.0,227.999095838109,4.37131302195678,-1.15184722789049,F-11,-227.999095838109
3.79591659036668,0.00855211333523229,238.5,238.498723917445,4.29505139901181,-1.19599723573478,F-11,-238.498723917445
5.49551821605019,0.0169296937452558,249.0,248.998126890705,4.32213003515867,-1.28631391461181,F-11,-248.998126890705
5.41924732773393,0.0230383461275645,264.0,263.995111298727,4.52391237891406,-1.50767418235518,F-11,-263.995111298727
5.53129746571799,0.0246091424544439,276.4,276.391598596147,4.72810090558734,-1.72048165183282,F-11,-276.391598596147
5.56166619470433,0.0230383461275645,290.2,290.187681725535,4.9714533067939,-1.94143966216691,F-11,-290.187681725535
5.61001181498717,0.0185004900721352,305.0,304.984478243927,5.20647374522567,-2.13938948917074,F-11,-304.984478243927
5.71054277990745,0.0171042266704646,317.0,316.982578970269,5.37950572842719,-2.26419797597889,F-11,-316.982578970269
5.61664406614511,0.0188495559225528,332.0,331.980156917089,5.5984243396968,-2.42110559229936,F-11,-331.980156917089
5.68034858384633,0.018675022997344,344.7,344.677923128238,5.79017215993011,-2.56233738237411,F-11,-344.677923128238
5.5571283386489,0.0197222205485969,358.2,358.175440906467,5.99354691002932,-2.72218439998123,F-11,-358.175440906467
5.59761997729735,0.0202458193242234,371.7,371.672745891047,6.19886651237791,-2.89707839720728,F-11,-371.672745891047
5.54683089606158,0.0244346095292351,385.0,384.969418805115,6.42345576973853,-3.09142766097617,F-11,-384.969418805115
