azi,incl,md,tvd,dispns,dispew,Well,neg_tvd
0.0,0.0,0.0,0.0,0.0,0.0,F-5,-0.0
0.0,0.0,145.899993896484,145.899993896484,0.0,0.0,F-5,-145.899993896484
0.0,0.0,146.0,146.0,0.0,0.0,F-5,-146.0
3.85770122458531,0.00279252674092332,154.899993896484,154.899982329159,-0.00937430037960078,-0.0081575760035624,F-5,-154.899982329159
1.7130406875562,0.00488692192665297,195.300003051758,195.299828055585,-0.0659219468531975,0.0525312114991852,F-5,-195.299828055585
0.761661674958656,0.0111701069636933,235.600006103516,235.598619795656,0.0830024699805438,0.305338057400394,F-5,-235.598619795656
3.2817425713962,0.0263544715400846,276.0,275.994708438332,-0.280829083938829,0.38670311065455,F-5,-275.994708438332
3.11209654678793,0.03857177713694,316.399993896484,316.373263396974,-1.5865457319852,0.335317575043737,F-5,-316.373263396974
3.02448094376459,0.0717330345910919,356.700012207031,356.610232610649,-3.79773298580725,0.526995767377924,F-5,-356.610232610649
3.00039558118073,0.133692218046797,397.100006103516,396.790896906599,-7.90264526029032,1.07525176826545,F-5,-396.790896906599
3.12204505135657,0.159348562713026,437.5,436.757953233376,-13.7734927401819,1.51685562246208,F-5,-436.757953233376
3.14333808953733,0.184655833539353,477.799987792969,476.462260778656,-20.6702580590495,1.5728966769556,F-5,-476.462260778656
3.09237424101818,0.198094876769916,518.200012207031,516.124736185931,-28.349901619647,1.76201123044246,F-5,-516.124736185931
2.94227608512826,0.200887400910096,558.5,555.628370774127,-36.2523490972709,2.7532826429332,F-5,-555.628370774127
2.80980565881063,0.216071763405893,598.900024414063,595.155692418875,-44.2984736825201,4.96221235713363,F-5,-595.155692418875
2.65534391347438,0.236666653906856,639.299987792969,634.528192725852,-52.5813637408808,8.58664192590011,F-5,-634.528192725852
2.51571757330732,0.249582086377567,679.599975585938,673.646383828782,-60.792724629802,13.7105613954135,F-5,-673.646383828782
2.40907794535208,0.27279496409876,720.0,712.677774336902,-68.8836226328052,20.2736220565668,F-5,-712.677774336902
2.24536597628505,0.322885911636321,760.400024414063,751.302412664742,-76.9363787182192,28.922327321014,F-5,-751.302412664742
2.1294762577571,0.377514702579296,800.700012207031,789.156600650452,-84.8697224368899,40.2181329698475,F-5,-789.156600650452
2.04343152030282,0.416435570200894,841.099975585938,826.415925129163,-92.5379452178725,53.8101168721466,F-5,-826.415925129163
1.9893263401197,0.46844637392364,881.5,862.923313831545,-99.9663147785146,69.4226517957793,F-5,-862.923313831545
2.04063892958362,0.442091898222366,921.799987792969,899.118941170234,-107.567588054714,85.4233829129441,F-5,-899.118941170234
2.07711638019445,0.392175470959999,962.200012207031,936.051658927386,-115.226156961799,99.8841638891991,F-5,-936.051658927386
2.13191970805737,0.345924252437563,1002.59997558594,973.729377490509,-122.616511300573,112.43746446,F-5,-973.729377490509
2.1444860999777,0.30019664467498,1043.0,1012.03615119381,-129.504329244271,123.255250037477,F-5,-1012.03615119381
2.14867485289845,0.261799387813233,1083.30004882813,1050.75322374015,-135.587774993058,132.629374247113,F-5,-1050.75322374015
2.07589465504431,0.309446868405759,1123.69995117188,1089.51405749682,-141.421623661169,142.394134746494,F-5,-1089.51405749682
1.98897719970077,0.379958186169089,1164.09997558594,1127.53242065403,-147.44365683764,154.629696898725,F-5,-1127.53242065403
1.9240509302178,0.456054518923266,1204.40002441406,1164.35586763648,-153.551921428992,169.793470052295,F-5,-1164.35586763648
1.88827176044483,0.516617465276017,1244.80004882813,1200.06693353046,-159.746362490858,187.625293825555,F-5,-1200.06693353046
1.91898945940778,0.541750215827151,1285.19995117188,1234.9406928032,-166.415426904478,206.896464136467,F-5,-1234.9406928032
1.95721221263909,0.499164172755134,1325.59997558594,1269.98983263698,-173.614807308693,225.64727702136,F-5,-1269.98983263698
2.00538333728098,0.445058959282497,1365.90002441406,1305.8785126788,-180.90444863221,242.454918897687,F-5,-1305.8785126788
2.00102001415076,0.521678902796525,1406.30004882813,1341.64133835987,-188.768200742858,259.500293404679,F-5,-1341.64133835987
1.98583560172069,0.54279740405734,1446.59997558594,1376.36624171803,-197.153413571958,278.151968851265,F-5,-1376.36624171803
1.97257106212056,0.556934561678191,1487.0,1410.81093395769,-205.536280843081,297.527700270754,F-5,-1410.81093395769
1.97257106212056,0.557283635518092,1527.30004882813,1445.01709839789,-213.868837258586,317.138940336851,F-5,-1445.01709839789
1.93574473740691,0.570199034699289,1567.69995117188,1479.16645864824,-221.938604292067,337.158351398598,F-5,-1479.16645864824
1.87971955123579,0.588001401060072,1608.0,1512.8979989401,-229.219609710724,357.969262386489,F-5,-1512.8979989401
1.85266702772326,0.597600765209779,1648.40002441406,1546.40544024172,-235.78787221693,379.561568388979,F-5,-1546.40544024172
1.80048172037008,0.610690734600441,1688.80004882813,1579.65635901903,-241.586996020032,401.759895794093,F-5,-1579.65635901903
1.76906574056927,0.626224154291382,1729.09997558594,1612.49225970323,-246.544084891687,424.590520981028,F-5,-1612.49225970323
1.8041468958205,0.627096805601621,1769.5,1645.21704717808,-251.61716909003,447.73045199197,F-5,-1645.21704717808
1.82858139882329,0.627445879441521,1809.80004882813,1677.84581830471,-257.367269957248,470.673113520952,F-5,-1677.84581830471
1.85441233034374,0.625351502981143,1850.19995117188,1710.57617445414,-263.699604287286,493.492965707567,F-5,-1710.57617445414
1.91218268597728,0.629191182061999,1890.59997558594,1743.28844350017,-270.989083455174,516.048997549958,F-5,-1743.28844350017
1.9451693981891,0.64228115145266,1930.90002441406,1775.71607031035,-279.373483652489,538.458140462793,F-5,-1775.71607031035
1.97972697596999,0.63111105489194,1971.30004882813,1808.20126742641,-288.538119590875,560.657442509327,F-5,-1808.20126742641
1.98496301698948,0.626573228131283,2011.69995117188,1840.87303440108,-298.044032542633,582.436819915062,F-5,-1840.87303440108
1.99683126123,0.6087708617705,2052.0,1873.72649330591,-307.56119495685,603.746876416809,F-5,-1873.72649330591
1.97134933697043,0.584685299449555,2092.39990234375,1907.14419339083,-316.682961101656,624.533796235454,F-5,-1907.14419339083
1.93679189234759,0.562868683798452,2132.69995117188,1940.99078389262,-324.868162690837,644.816614195,F-5,-1940.99078389262
1.88896990812463,0.57334063267937,2173.0,1974.96231031561,-332.135992762027,665.239727431634,F-5,-1974.96231031561
1.81426970428249,0.575260505509312,2213.39990234375,2008.88560496782,-338.214002393799,686.315675531927,F-5,-2008.88560496782
1.77185819813042,0.578227599858956,2253.69995117188,2042.66831385393,-343.0564185591,707.746959949864,F-5,-2042.66831385393
1.72351263643712,0.577005874708816,2294.10009765625,2076.51616068697,-346.937794819257,729.457212104096,F-5,-2076.51616068697
1.66609128806445,0.580671050159235,2334.39990234375,2110.2538270262,-349.661970376404,751.327000932682,F-5,-2110.2538270262
1.63921320160333,0.584336225609654,2374.80004882813,2143.99209936186,-351.478209428275,773.475827753299,F-5,-2143.99209936186
1.62385435212185,0.583812648139316,2415.19995117188,2177.6948210556,-352.830499116217,795.711838619716,F-5,-2177.6948210556
1.60448118677102,0.581718271678938,2455.60009765625,2211.4269908942,-353.794806407749,817.923695996477,F-5,-2211.4269908942
1.60587748213063,0.569151879758614,2496.0,2245.3204943766,-354.550435532021,839.896178763681,F-5,-2245.3204943766
1.57742853010044,0.55676002475824,2536.30004882813,2279.40192663094,-355.001944867441,861.397203725646,F-5,-2279.40192663094
1.51983274467636,0.54960417748784,2576.69995117188,2313.77901429914,-354.535195334015,882.610846009257,F-5,-2313.77901429914
1.47672309084449,0.544717243597768,2617.10009765625,2348.28235907567,-353.014387392838,903.570486284029,F-5,-2348.28235907567
1.46572756449323,0.546113538957371,2657.39990234375,2382.73523110685,-350.936042596185,924.373122705896,F-5,-2382.73523110685
1.49853970649559,0.5483824523377,2697.80004882813,2417.23615990715,-349.075481652378,945.310068884927,F-5,-2417.23615990715
1.47410507033475,0.5415756789072,2738.19995117188,2451.78405260208,-347.309963534099,966.177508645133,F-5,-2451.78405260208
