azi,incl,md,tvd,dispns,dispew,Well,neg_tvd
0.0,0.0,0.0,0.0,-3.17,3.53,F-15,-0.0
0.0,0.0,145.899993896484,145.899993896484,-3.17,3.53,F-15,-145.899993896484
4.42772582223319,0.00261799398216206,153.399993896484,153.399985329122,-3.17275708166112,3.52057761952774,F-15,-153.399985329122
2.54852984846773,0.00488692192665297,234.199996948242,234.199626766874,-3.36617678909471,3.52941204318279,F-15,-234.199626766874
2.37731309144846,0.0136135676669454,274.600006103516,274.597785842106,-3.64654363356456,3.77488080851873,F-15,-274.597785842106
2.23908278032489,0.0254818077462783,315.0,314.989846534385,-4.16397215233374,4.36914464926912,F-15,-314.989846534385
2.16542999773954,0.0595157289942365,355.299987792969,355.251530360782,-5.15361921297353,5.76505216170548,F-15,-355.251530360782
2.21621914289117,0.0895353926294966,395.700012207031,395.537947928627,-6.9133401426761,8.20338759589088,F-15,-395.537947928627
2.42722951871082,0.0963421743823747,436.100006103516,435.764788997019,-9.46796005979813,10.9193556246557,F-15,-435.764788997019
2.65866008166392,0.0980875019699873,474.399993896484,473.885528872798,-12.5207062278732,12.9971481024102,F-15,-473.885528872798
2.84575939879307,0.108035881702946,514.799987792969,514.072222717289,-16.3562800145766,14.5508294362351,F-15,-514.072222717289
2.99830100498327,0.122696650083649,557.099975585938,556.091726334666,-21.0999335597133,15.5853755083965,F-15,-556.091726334666
3.03774561652277,0.135088480116887,597.5,596.156455639109,-26.2527738276146,16.2204361720767,F-15,-596.156455639109
3.0462975594157,0.148178449507548,637.799987792969,636.052629031064,-31.9133791389253,16.7848166724109,F-15,-636.052629031064
3.06427469572302,0.156032427812994,678.200012207031,675.986127053258,-38.0118533448808,17.3110507387328,F-15,-675.986127053258
3.09708670456733,0.163013754808201,718.5,715.774441222718,-44.4008087060729,17.6984137746423,F-15,-715.774441222718
3.23776019967506,0.178372654223948,758.900024414063,755.58883869207,-51.2438299574217,17.5001182343261,F-15,-755.58883869207
3.37878283520172,0.207519654065402,799.299987792969,795.240118326849,-58.857664598876,16.1778816796926,F-15,-795.240118326849
3.47547422490443,0.238761047011991,839.700012207031,834.638410673829,-67.4175077298723,13.6340756542599,F-15,-834.638410673829
3.51753645747952,0.264242854758269,880.0,873.669849850426,-76.8155973228791,10.139935307674,F-15,-873.669849850426
3.54825442275858,0.239459178047036,920.400024414063,912.794556416634,-86.1237347060786,6.30765201950994,F-15,-912.794556416634
3.51352227476822,0.253596335667887,960.799987792969,951.972960279996,-95.2456026110816,2.57076938037603,F-15,-951.972960279996
3.50147946031824,0.288153863514507,1001.09997558594,990.801595401751,-105.315771201689,-1.28342250301903,F-15,-990.801595401751
3.51142796488687,0.285012265534426,1041.59997558594,1029.64982710593,-116.010530971491,-5.36809836726817,F-15,-1029.64982710593
3.58228828991108,0.282394278314197,1081.90002441406,1068.34015572451,-126.371822490253,-9.81128353084324,F-15,-1068.34015572451
3.69800370454568,0.306130766795241,1122.30004882813,1107.00635003635,-136.633724651254,-15.4283407003433,F-15,-1107.00635003635
3.86084295572344,0.308225143255619,1162.59997558594,1145.42760389981,-146.391000383414,-22.6642857734946,F-15,-1145.42760389981
4.01914418040347,0.280125331644354,1203.0,1184.09759810452,-154.571992655953,-30.9992819297987,F-15,-1184.09759810452
4.06260297465427,0.267558973013544,1243.30004882813,1222.89621632029,-161.355287691508,-39.5261814294145,F-15,-1222.89621632029
4.13695390491942,0.317126326436011,1283.80004882813,1261.67535962245,-168.032419532882,-49.0889147569495,F-15,-1261.67535962245
4.20763979289222,0.370184318388945,1324.09997558594,1299.61625666363,-174.979218953581,-60.7446925296605,F-15,-1299.61625666363
4.24167366004472,0.431270842212033,1364.5,1336.81044672788,-182.345341327305,-74.6717570481597,F-15,-1336.81044672788
4.24027736468511,0.470366246753581,1383.0,1353.46106589011,-186.005951848408,-81.8525098725726,F-15,-1353.46106589011
4.09628770138784,0.448724134732915,1406.0,1374.08150922387,-191.261033325195,-90.569238300056,F-15,-1374.08150922387
3.89016435932679,0.426558478531425,1445.0,1409.42758722557,-202.067729693675,-102.972634538099,F-15,-1409.42758722557
3.67775782130559,0.376816588189008,1487.0,1448.10259250163,-215.086488421151,-112.841054806232,F-15,-1448.10259250163
3.36464571087039,0.358839684908275,1544.0,1501.3450045614,-233.88294658732,-120.420419402895,F-15,-1501.3450045614
3.16079138205821,0.367915405008617,1584.0,1538.74925677114,-247.931025855731,-122.112977987134,F-15,-1538.74925677114
2.98398944360052,0.367740868088666,1625.0,1577.01965042036,-262.586429341267,-121.097464720598,F-15,-1577.01965042036
2.78990891598947,0.365122880868437,1665.0,1614.37912124911,-276.397232316614,-117.507490849533,F-15,-1614.37912124911
2.64173036661338,0.386764959599589,1705.0,1651.59401232128,-289.726106062563,-111.429916711855,F-15,-1651.59401232128
2.57785125207108,0.432667137571637,1746.0,1689.19932673994,-303.78119771452,-103.128760488105,F-15,-1689.19932673994
2.52112805137822,0.47542768427409,1786.0,1725.14560835218,-318.320496095552,-93.323275731272,F-15,-1725.14560835218
2.50384946222485,0.483456216144243,1827.0,1761.52305491262,-333.61114192696,-82.1940527459568,F-15,-1761.52305491262
2.50402389927626,0.491135640884981,1867.0,1796.86705757554,-348.660166542637,-71.0441437837838,F-15,-1796.86705757554
2.49756626626469,0.47263516013391,1907.0,1832.31148686347,-363.520960092549,-59.962518518016,F-15,-1832.31148686347
2.50507105421694,0.47664940942423,1948.0,1868.77920485493,-378.547492382126,-48.768548416237,F-15,-1868.77920485493
2.50838722240648,0.48363071977468,1988.0,1904.25634915138,-393.423676491142,-37.811150567131,F-15,-1904.25634915138
2.53072741552792,0.486248740284423,2028.0,1939.64478069465,-408.576824569731,-26.9471898343286,F-15,-1939.64478069465
2.61485241331031,0.478569282254171,2069.0,1975.97037646512,-424.587137066603,-16.705144751979,F-15,-1975.97037646512
2.704562326215,0.466701038013649,2109.0,2011.58998555711,-440.704392763018,-8.26497147942112,F-15,-2011.58998555711
2.84296680807386,0.437903112012096,2149.0,2047.57742782649,-456.969018011996,-1.95872610684978,F-15,-2047.57742782649
2.97456451650223,0.419751671811412,2190.0,2084.87381966907,-473.519886509095,1.98881109561453,F-15,-2084.87381966907
3.04717027730496,0.425860330851624,2230.0,2121.35410687021,-489.783667261791,4.1230134413575,F-15,-2121.35410687021
3.17231035272175,0.416610107120845,2270.0,2157.86531652162,-506.102063902913,4.65353303696289,F-15,-2157.86531652162
3.2981487089764,0.431445379131984,2311.0,2195.24231873981,-522.865717192169,3.06172331990575,F-15,-2195.24231873981
3.38942935429211,0.437204964332294,2351.0,2231.53289647749,-539.338620943386,-0.320051218066591,F-15,-2231.53289647749
3.5390041990278,0.452912954232699,2392.0,2268.55128229675,-556.030812030111,-5.92322744086318,F-15,-2268.55128229675
3.66501699233386,0.475078610434189,2432.0,2304.3308755445,-572.028717731508,-13.8855706315359,F-15,-2304.3308755445
3.82785624351162,0.501433086135463,2486.0,2352.04287037068,-592.776859004576,-28.2903371283772,F-15,-2352.04287037068
